timestamp,prev_index_price,interest_8h,interest_1h,index_price,funding
1580256000000,173.66,0.0011026896454087785,0.00012522176494842065,176.02,0.0010999401325261355
1580284800000,177.39,0.0007554095858704203,9.819962605170696e-05,177.94,0.0007568797780587405
1580313600000,176.23,0.0008423114397943606,0.00011470193880227431,174.85,0.0008355078935672289
1580342400000,175.53,0.0008198560702619438,0.00010048587840959978,173.45,0.0008243818885237985
1580371200000,173.61,0.0008119563770780561,0.00013094519813037893,175.52,0.0008107895110943424
1580400000000,175.43,0.0005169553012758501,0.00014537833449275483,177.3,0.0005155388870445654
1580428800000,186.45,0.0074378525172087056,0.0012158606063119618,184.37,0.007622519293876651
1580457600000,182.72,0.010081955473928069,0.0012557752054368947,181.92,0.010003934717308767
1580486400000,177.55,0.009037666739047795,0.001245285505551099,179.53,0.008933104271902846
1580515200000,181.65,0.009484858998626796,0.0007398590661799153,179.68,0.009481822003437475
1580544000000,181.92,0.007624005447702867,0.0011490649239083303,183.09,0.007743693119233829
1580572800000,181.48,0.009010400728698863,0.0007983735729165874,181.22,0.008923956451800844
1580601600000,182.89,0.006940185756049507,0.0012464275114862993,183.56,0.006996776515426217
1580630400000,185.88,0.010068099205450144,0.0012401570654631594,187.0,0.009985545141402007
1580659200000,191.46,0.009116784466111093,0.0012478221869950204,192.62,0.009251636134165596
1580688000000,189.2,0.010079600138871424,0.0012539188981941817,188.24,0.01001582705473747
1580716800000,190.93,0.009703807890178086,0.0012552893518744418,189.72,0.00983134135298645
1580745600000,189.26,0.010043376388032326,0.0012558362997215342,187.19,0.010003418893181001
1580774400000,189.18,0.00989753851406612,0.0012506360854070485,189.53,0.009989841131164455
1580803200000,187.71,0.01004729976497409,0.0012481469929315418,187.97,0.009998226495640293
1580832000000,186.38,0.010021725443044893,0.0011705818491769312,187.92,0.009925967976393547
1580860800000,188.66,0.009998391630633548,0.0012516187012964477,188.31,0.010006464905619615
1580889600000,190.58,0.008974664755991651,0.0002652399131687954,190.35,0.00901435895472526
1580918400000,197.36,0.0011155385915563368,0.00016222071046095165,198.71,0.0011396086042267954
1580947200000,204.69,0.007424010713672638,0.0012443863186193643,203.85,0.007600127350568795
1580976000000,207.23,0.009939919712517278,0.0012423067822903036,209.09,0.009995827761920333
1581004800000,213.45,0.009690845643172423,0.001256171698210666,212.32,0.009771072916134249
1581033600000,211.12,0.009977990575831486,0.0012409295161941788,212.92,0.009988463910685239
1581062400000,217.69,0.009368330609152386,0.0012509335636462066,218.46,0.009558293201476567
1581091200000,222.17,0.0095728099056007,0.0012536144056593528,221.23,0.009627182725166689
1581120000000,221.96,0.010009033484864188,0.0012472304650550073,223.07,0.009990821767159375
1581148800000,220.16,0.010157002822625489,0.0012493347100939198,220.13,0.010011073061954812
1581177600000,227.01,0.009174765325410672,0.0009736713041427732,225.3,0.00937649799315386
1581206400000,224.2,0.01005388841999709,0.001250249639588716,223.41,0.010010257676723125
1581235200000,228.65,0.003938440418489551,0.0001264890664765476,230.01,0.00398236653204013
1581264000000,226.29,0.0019887963500087274,0.0008709898736075107,226.97,0.0019674270015811197
1581292800000,227.94,0.0043370164397475335,0.0003538035404559593,228.79,0.004327598961121745
1581321600000,223.27,0.009525560978997845,0.0012468016555799582,223.9,0.009383391849619623
1581350400000,223.23,0.010164908981584639,0.0012443307895219598,223.53,0.01001441092672712
1581379200000,223.31,0.009780867048774957,0.0012447332378985165,223.02,0.009728180911407735
1581408000000,219.75,0.010153535084261076,0.0012531533220423898,218.48,0.010009677931922216
1581436800000,222.55,0.008513903600647492,0.0004688148511559373,229.71,0.008638909842068835
1581465600000,237.84,0.007480853603945112,0.0012524027163917872,237.84,0.007735266713890264
1581494400000,249.38,0.008836213992630761,0.0012228439802380185,254.3,0.009123152527061636
1581523200000,256.67,0.009797145711033873,0.0012603090866108947,255.11,0.009839255061000689
1581552000000,268.46,0.009367359128812185,0.0012543628269237191,266.3,0.009767142565984427
1581580800000,273.26,0.009466842157659753,0.0012583432261957601,266.74,0.009650284326193347
1581609600000,269.73,0.00997367024677163,0.0012484581380605396,270.72,0.009915962802074085
1581638400000,266.17,0.006068803686323142,0.00017503616245324695,268.45,0.005999265634969759
1581667200000,264.37,0.0040543428645187915,0.0012437201805118197,262.45,0.004009514292841243
1581696000000,272.04,0.008981755079517375,0.0009478627599168667,273.08,0.00920393838336817
1581724800000,284.06,0.00892811767787934,0.0012490878659803042,286.06,0.009203948969702327
1581753600000,280.89,0.01013849034540375,0.0012550047013878774,279.61,0.009995897304444723
1581782400000,281.76,0.00991892762020593,0.0012607941271185839,273.8,0.010012702706033274
1581811200000,267.36,0.010224663796942977,0.0012575236723069273,264.91,0.00999041066322318
1581840000000,271.26,0.009828037055811447,0.0012494629771994134,270.38,0.010009561847291324
1581868800000,262.59,0.010129515047036162,0.0012606032893473812,259.2,0.010018438210662693
1581897600000,255.48,0.010237339492232878,0.0012265163058478136,259.14,0.009975147650680161
1581926400000,249.31,0.010283359611236217,0.001242820219156664,248.96,0.010005301926791055
1581955200000,252.51,0.00679705770420618,0.0007941959664736431,256.96,0.006794198586060303
1581984000000,261.19,0.00845057469708077,0.0012295892069911852,268.0,0.00854035936313409
1582012800000,267.66,0.007779729466497633,0.00021380894668460396,269.16,0.007798442335768966
1582041600000,266.26,0.01002489681097197,0.0012093402049781936,274.73,0.009921131663581101
1582070400000,281.4,0.009632613155512152,0.001240387864638704,283.33,0.009866512623222912
1582099200000,277.87,0.010083926998229732,0.0012417991875394872,277.06,0.009972569220061707
